,lemma,pos,synset_cnt,p_cnt,ptr_symbol,sense_cnt,tagsense_cnt,synset_offset
5841,domestic,a,5,6,"['!', '&', '^', '\\', '=', '+']",5,3,"['01038102', '02919594', '01038808', '02388921', '01036754']"
5842,domesticated,a,2,1,['&'],2,0,"['02388921', '01039203']"
5843,domiciliary,a,1,2,"['\\', '+']",1,0,['03062280']
5844,dominant,a,3,6,"['!', '&', '^', '=', '+', ';']",3,1,"['00791227', '00793793', '01066787']"
5845,dominated,a,2,1,['&'],2,1,"['00599186', '00789988']"
5846,dominating,a,3,1,['&'],3,1,"['00791631', '01205232', '00787595']"
5847,domineering,a,1,4,"['!', '&', '^', '+']",1,1,['00787136']
5848,dominical,a,2,1,['\\'],2,0,"['02847025', '02846927']"
5849,dominican,a,2,1,['\\'],2,0,"['03062595', '03062466']"
5850,donatist,a,1,1,\,1,0,02847126
5851,done,a,2,1,['&'],2,1,"['01003536', '00617344']"
5852,done_for,a,2,2,"['&', ';']",2,1,"['00735882', '02334321']"
5853,done_with,a,1,1,&,1,1,01003822
5854,donnean,a,1,2,"['\\', '+']",1,0,['03030753']
5855,donnian,a,1,2,"['\\', '+']",1,0,['03030753']
5856,donnish,a,1,1,&,1,0,02083908
5857,doomed,a,4,3,"['&', '+', ';']",4,1,"['00097305', '01451225', '01051410', '00340827']"
5858,door-to-door,a,2,1,['&'],2,0,"['00761260', '00527551']"
5859,doped,a,2,1,['&'],2,1,"['01954418', '00798879']"
5860,dopey,a,1,3,"['&', '+', ';']",1,0,['00439905']
5861,dopy,a,1,3,"['&', '+', ';']",1,0,['00439905']
5862,dorian,a,1,1,\,1,0,02847207
5863,doric,a,1,1,\,1,0,02847370
5864,dormant,a,4,5,"['!', '&', '=', '+', ';']",4,1,"['00188155', '00040685', '01238914', '00034032']"
5865,dormie,a,1,2,"['&', ';']",1,0,['02490949']
5866,dormy,a,1,2,"['&', ';']",1,0,['02490949']
5867,dorsal,a,2,3,"['!', '+', ';']",2,0,"['00132127', '00002312']"
5868,dorsoventral,a,1,1,&,1,0,00132754
5869,dosed,a,1,1,&,1,1,01955670
5870,dostoevskian,a,1,2,"['\\', '+']",1,0,['03030919']
5871,dostoyevskian,a,1,2,"['\\', '+']",1,0,['03030919']
5872,dot-com,a,1,2,"['\\', '+']",1,0,['02847473']
5873,doting,a,1,1,&,1,0,01464433
5874,dotted,a,2,1,['&'],2,2,"['01788445', '00290483']"
5875,dotty,a,2,2,"['&', ';']",2,0,"['02074929', '00886448']"
5876,double,a,7,5,"['!', '&', '=', '+', ';']",7,3,"['02217799', '02217452', '02217241', '02220308', '01546826', '01385149', '00896026']"
5877,double-barreled,a,2,2,"['!', '&']",2,0,"['00794277', '00102578']"
5878,double-barrelled,a,2,1,['&'],2,0,"['00794277', '00102578']"
5879,double-bass,a,1,1,&,1,0,01216145
5880,double-bedded,a,1,1,&,1,0,00207706
5881,double-breasted,a,1,1,!,1,1,00794426
5882,double-chinned,a,1,1,&,1,0,00987349
5883,double-dealing,a,1,2,"['&', '+']",1,0,['01223271']
5884,double-dyed,a,1,1,&,1,0,01520091
5885,double-edged,a,1,1,&,1,0,00102786
5886,double-faced,a,2,1,['&'],2,0,"['01759876', '01223271']"
5887,double-geared,a,2,1,['&'],2,0,"['01100595', '01100394']"
5888,double-humped,a,1,1,\,1,0,02819475
5889,double-jointed,a,1,1,&,1,0,01022657
5890,double-quick,a,1,1,&,1,0,00977606
5891,double-spaced,a,1,1,&,1,0,01655972
5892,double-tongued,a,1,1,&,1,0,01223271
5893,doubled,a,1,1,&,1,0,02217241
5894,doubtful,a,3,2,"['&', '+']",3,2,"['01916979', '00338013', '02130672']"
5895,doubting,a,1,1,&,1,0,02463847
5896,doughnut-shaped,a,1,1,&,1,0,02044860
5897,doughy,a,1,2,"['&', '+']",1,0,['01185417']
5898,dour,a,3,1,['&'],3,0,"['02327569', '01802932', '01137378']"
5899,dovish,a,1,2,"['&', '+']",1,0,['01741953']
5900,dowdy,a,2,2,"['&', '+']",2,0,"['00976339', '00974519']"
5901,dowered,a,1,1,&,1,0,00671357
5902,dowerless,a,1,2,"['&', ';']",1,0,['00671593']
5903,down,a,9,3,"['!', '&', '^']",9,5,"['02491961', '02486248', '02487414', '02061678', '01750617', '01212867', '01208492', '00833737', '00703615']"
5904,down-and-out,a,1,2,"['&', '+']",1,0,['02334436']
5905,down-to-earth,a,1,1,&,1,0,01940472
5906,down_in_the_mouth,a,1,1,&,1,0,00703615
5907,down_pat,a,1,1,&,1,0,01750617
5908,downbound,a,1,1,&,1,0,02492565
5909,downcast,a,2,1,['&'],2,1,"['02492719', '00703615']"
5910,downfield,a,1,2,"['&', ';']",1,0,['02492812']
5911,downhearted,a,1,2,"['&', '+']",1,0,['00703615']
5912,downhill,a,1,2,"['&', '+']",1,1,['02485895']
5913,downlike,a,1,1,&,1,0,01154030
5914,downmarket,a,1,2,"['!', '&']",1,0,['02488445']
5915,downright,a,2,2,"['&', '+']",2,0,"['01222722', '00520892']"
5916,downscale,a,1,1,&,1,0,02488553
5917,downstage,a,1,1,!,1,0,02493867
5918,downstair,a,1,1,&,1,0,02494092
5919,downstairs,a,1,2,"['!', '&']",1,0,['02494092']
5920,downstream,a,1,1,!,1,0,02494499
5921,downtown,a,1,2,"['!', '+']",1,1,['02494716']
5922,downtrodden,a,1,1,&,1,0,01051718
5923,downward,a,2,1,['&'],2,2,"['02486248', '02492981']"
5924,downward-arching,a,1,1,&,1,0,02486425
5925,downward-sloping,a,1,1,&,1,0,02485895
5926,downwind,a,1,1,&,1,0,01400237
5927,downy,a,2,3,"['&', '+', ';']",2,0,"['01154030', '00213610']"
5928,dozen,a,1,2,"['&', '+']",1,1,['02187465']
5929,dozy,a,1,1,&,1,0,00188436
5930,drab,a,4,2,"['&', '+']",4,2,"['00807399', '00405179', '00378687', '00364881']"
5931,draconian,a,1,2,"['\\', '+']",1,0,['03031102']
5932,drafty,a,1,2,"['&', '+']",1,1,['01397674']
5933,dragging,a,1,1,&,1,1,00837084
5934,draggled,a,1,1,&,1,0,00420287
5935,drained,a,3,3,"['!', '&', ';']",3,0,"['01088478', '02434115', '00359260']"
5936,draining,a,1,1,&,1,0,01358231
5937,dramatic,a,4,6,"['!', '&', '\\', '=', '+', ';']",4,2,"['00794825', '01284212', '02714800', '01469161']"
5938,dramaturgic,a,1,2,"['\\', '+']",1,0,['03005423']
5939,dramaturgical,a,1,2,"['\\', '+']",1,0,['03005423']
5940,draped,a,2,1,['&'],2,1,"['01695505', '00671976']"
5941,drastic,a,1,1,&,1,1,00841934
5942,draughty,a,1,2,"['&', '+']",1,1,['01397674']
5943,drawn,a,2,1,['&'],2,2,"['02433000', '01653992']"
5944,drawn-out,a,2,1,['&'],2,0,"['01439155', '00981195']"
5945,dread,a,1,2,"['&', '+']",1,0,['00193799']
5946,dreaded,a,1,1,&,1,0,00193799
5947,dreadful,a,3,2,"['&', '+']",3,2,"['00193799', '01126291', '01803247']"
5948,dreamed,a,1,1,&,1,1,01935139
5949,dreamless,a,1,1,&,1,0,02459862
5950,dreamlike,a,1,1,&,1,1,01939226
5951,dreamy,a,2,2,"['&', '+']",2,1,"['00165585', '00876204']"
5952,drear,a,1,1,&,1,0,00364881
5953,dreary,a,2,2,"['&', '+']",2,1,"['00807399', '00364881']"
5954,drenched,a,1,1,&,1,1,01696165
5955,drenched_in,a,1,1,&,1,0,01696165
5956,dress,a,2,1,['&'],2,0,"['01043226', '01042921']"
5957,dressed,a,4,1,['&'],4,1,"['00454440', '01955796', '01005306', '00455824']"
5958,dressed-up,a,1,1,&,1,0,00455824
5959,dressed_to_kill,a,1,1,&,1,0,00455824
5960,dressed_to_the_nines,a,1,1,&,1,0,00455824
5961,dressy,a,1,3,"['&', '+', ';']",1,1,['01795353']
5962,dried,a,2,1,['&'],2,2,"['02553017', '01072382']"
5963,dried-out,a,1,1,&,1,1,02552849
5964,dried-up,a,2,2,"['&', ';']",2,0,"['02553234', '02553137']"
5965,drifting,a,1,1,&,1,0,02127159
5966,drill-like,a,1,1,&,1,0,00801616
5967,drilled,a,1,1,&,1,1,01912145
5968,drinkable,a,1,1,!,1,0,00797113
5969,drip-dry,a,2,1,['&'],2,0,"['02534042', '01360085']"
5970,dripless,a,1,1,&,1,0,01398648
5971,drippy,a,3,2,"['&', '+']",3,0,"['02549234', '01397786', '00854413']"
5972,driven,a,3,1,['&'],3,1,"['02521758', '01558749', '00104699']"
5973,driving,a,2,1,['&'],2,1,"['00808940', '00874634']"
5974,drizzling,a,1,1,&,1,1,02486504
5975,drizzly,a,1,2,"['&', '+']",1,0,['02549234']
5976,droll,a,1,1,&,1,0,01265938
5977,drooping,a,3,2,"['&', ';']",3,0,"['02433365', '02403944', '01238486']"
5978,droopy,a,1,2,"['&', '+']",1,0,['02403944']
5979,dropping,a,1,1,&,1,0,02486628
5980,dropsical,a,1,2,"['&', '+']",1,0,['01176544']
5981,drowsing,a,1,1,&,1,0,00188436
5982,drowsy,a,2,2,"['&', '+']",2,1,"['00188436', '00165766']"
5983,drudging,a,1,1,&,1,0,00293376
5984,drug-addicted,a,1,1,&,1,0,00047406
5985,drug-free,a,1,1,&,1,0,00799800
5986,drugged,a,1,1,&,1,1,00798879
5987,drugless,a,1,1,&,1,1,01166314
5988,drum-like,a,1,1,&,1,0,02146760
5989,drum-shaped,a,1,1,&,1,0,02146760
5990,drumhead,a,1,1,&,1,0,01633880
5991,drunk,a,2,2,"['&', '+']",2,2,"['00797299', '00920260']"
5992,drunken,a,1,2,"['&', '+']",1,1,['00798491']
5993,drupaceous,a,1,2,"['\\', '+']",1,0,['02714948']
5994,dry,a,16,5,"['!', '&', '^', '=', '+']",16,2,"['02551380', '01266092', '02555267', '02554940', '02554546', '02367785', '01178669', '02474076', '02307729', '02260730', '01867052', '01793106', '01792973', '01158837', '00857387', '00799953']"
5995,dry-cleaned,a,1,1,&,1,0,00418110
5996,dry-eyed,a,1,1,&,1,1,02473977
5997,dry-shod,a,1,1,&,1,0,02553560
5998,dual,a,3,2,"['&', '+']",3,1,"['02217452', '02217799', '02183135']"
5999,dual-lane,a,1,1,&,1,0,02221550
6000,dualistic,a,1,2,"['\\', '+']",1,0,['02947252']
6001,dubious,a,3,2,"['&', '+']",3,2,"['00338013', '01916979', '00338669']"
6002,dubitable,a,1,1,&,1,0,01916979
6003,ducal,a,1,2,"['\\', '+']",1,0,['03062754']
6004,duck-billed,a,1,1,&,1,0,00206900
6005,duckbill,a,1,1,&,1,0,00206900
6006,ductile,a,2,2,"['&', '+']",2,0,"['02451551', '02144436']"
6007,ductless,a,1,1,\,1,0,03062899
6008,dud,a,1,1,&,1,0,01425154
6009,due,a,4,2,"['!', '&']",4,2,"['00136354', '00929916', '00137725', '00171872']"
6010,dulcet,a,2,1,['&'],2,0,"['01800873', '01501821']"
6011,dull,a,12,6,"['!', '&', '^', '=', '+', ';']",12,8,"['00806512', '00283703', '01454985', '01345307', '00393992', '00803971', '00440579', '00036998', '00800248', '02107634', '02011622', '00462249']"
6012,dull-purple,a,1,1,&,1,0,00374735
6013,dull-white,a,1,1,&,1,0,00389150
6014,dulled,a,3,1,['&'],3,1,"['01343679', '00800597', '00405406']"
6015,dumb,a,4,2,"['&', '+']",4,1,"['00440579', '00152629', '00152004', '00151855']"
6016,dumbfounded,a,1,1,&,1,0,02358277
6017,dumbfounding,a,1,1,&,1,0,00645856
6018,dumbstricken,a,1,1,&,1,0,02358277
6019,dumbstruck,a,1,1,&,1,0,02358277
6020,dumfounded,a,1,1,&,1,1,02358277
6021,dumfounding,a,1,1,&,1,0,00645856
6022,dummy,a,1,1,&,1,0,01572831
6023,dumpy,a,3,3,"['&', '\\', '+']",3,0,"['02715047', '02386962', '00987510']"
6024,dun,a,1,1,&,1,1,00374818
6025,dun-colored,a,1,1,&,1,0,00397441
6026,dun-coloured,a,1,1,&,1,0,00397441
6027,duncical,a,1,1,&,1,0,00440292
6028,duncish,a,1,1,&,1,0,00440292
6029,duodecimal,a,1,1,&,1,0,01915482
6030,duodenal,a,1,2,"['\\', '+']",1,0,['02908647']
6031,duple,a,1,1,&,1,0,02217452
6032,duplex,a,2,2,"['&', ';']",2,0,"['02218179', '00233756']"
6033,duplicable,a,1,2,"['&', '+']",1,1,['01868185']
6034,duplicatable,a,1,1,&,1,0,01868185
6035,duplicate,a,2,1,['&'],2,0,"['02063903', '01486854']"
6036,duplicitous,a,1,2,"['&', '+']",1,0,['01223271']
6037,durable,a,3,2,"['&', '+']",3,1,"['01439496', '02124096', '01754049']"
6038,dural,a,1,2,"['\\', '+']",1,0,['02715142']
6039,dusky,a,2,3,"['&', '+', ';']",2,2,"['00275486', '00245458']"
6040,dusky-colored,a,1,1,&,1,0,00397314
6041,dusky-coloured,a,1,1,&,1,0,00397314
6042,dust-covered,a,1,1,&,1,0,01696346
6043,dustlike,a,1,1,&,1,0,02233072
6044,dusty,a,2,2,"['&', '+']",2,0,"['01696346', '01689580']"
6045,dutch,a,1,1,\,1,1,02960686
6046,duteous,a,1,2,"['&', '+']",1,0,['01613047']
6047,dutiable,a,1,1,&,1,0,02400628
6048,dutiful,a,1,2,"['&', '+']",1,0,['01613047']
6049,duty-bound,a,1,1,&,1,0,01616891
6050,duty-free,a,1,1,&,1,0,02401196
6051,dwarfish,a,1,2,"['&', '+']",1,0,['01393024']
6052,dwindling,a,1,1,&,1,1,02537513
6053,dyadic,a,1,1,\,1,0,02854257
6054,dyed,a,1,1,&,1,0,01572171
6055,dying,a,2,3,"['!', '&', ';']",2,1,"['00003939', '00811248']"
6056,dynamic,a,3,6,"['!', '&', '^', '\\', '+', ';']",3,1,"['00808191', '02979878', '00041618']"
6057,dynamical,a,1,3,"['&', '^', '+']",1,0,['00808191']
6058,dynastic,a,1,2,"['\\', '+']",1,0,['02715244']
6059,dysfunctional,a,2,2,"['&', '+']",2,0,"['01275057', '00046792']"
6060,dysgenic,a,1,3,"['!', '\\', '+']",1,0,['02715365']
6061,dyslectic,a,1,2,"['&', '+']",1,0,['01275195']
6062,dyslexic,a,2,3,"['&', '\\', '+']",2,0,"['03040408', '01275195']"
6063,dyslogistic,a,1,1,&,1,0,00907243
6064,dyspeptic,a,2,2,"['&', '+']",2,0,"['02544427', '01135269']"
6065,dysphemistic,a,1,2,"['!', '+']",1,0,['00908672']
6066,dysphoric,a,1,3,"['!', '^', '+']",1,0,['00909363']
6067,dysplastic,a,1,2,"['\\', '+']",1,0,['02715567']
6068,dyspneal,a,1,3,"['&', '^', '+']",1,0,['00267871']
6069,dyspneic,a,1,2,"['&', '^']",1,0,['00267871']
6070,dyspnoeal,a,1,3,"['&', '^', '+']",1,0,['00267871']
6071,dyspnoeic,a,1,2,"['&', '^']",1,0,['00267871']
6072,dystopian,a,2,3,"['!', '\\', '+']",2,0,"['03020075', '02498507']"
6073,each,a,1,1,&,1,1,02269635
6074,eager,a,1,4,"['!', '&', '^', '+']",1,1,['00810916']
6075,eagle-eyed,a,1,1,&,1,1,02157594
6076,ear-like,a,1,1,&,1,0,02045144
6077,ear-shaped,a,1,1,&,1,0,02045144
6078,eared,a,2,2,"['!', '&']",2,1,"['02581829', '00812170']"
6079,earless,a,1,1,!,1,0,00812860
6080,earlier,a,1,2,"['&', ';']",1,0,['00814611']
6081,earliest,a,1,2,"['&', ';']",1,1,['00814611']
6082,early,a,6,6,"['!', '&', '^', '=', '+', ';']",6,5,"['00812952', '00817424', '01729384', '01648617', '00819852', '01732958']"
6083,early-blooming,a,1,1,&,1,0,01254607
6084,early-flowering,a,1,1,&,1,0,01254607
6085,earlyish,a,1,1,&,1,0,00814902
6086,earned,a,1,2,"['!', '&']",1,1,['00821367']
6087,earnest,a,3,2,"['&', '+']",3,1,"['02118840', '02179968', '01910114']"
6088,earsplitting,a,1,1,&,1,1,01453467
6089,earthborn,a,3,1,['&'],3,0,"['01557790', '01259280', '01181116']"
6090,earthbound,a,2,1,['&'],2,1,"['01181251', '01346343']"
6091,earthen,a,1,1,\,1,0,02905050
6092,earthlike,a,2,1,['&'],2,1,"['00374944', '01181329']"
6093,earthly,a,1,4,"['!', '&', '^', '+']",1,0,['01180695']
6094,earthshaking,a,2,1,['&'],2,1,"['01453625', '02162458']"
6095,earthy,a,5,3,"['&', '\\', '+']",5,3,"['00683531', '01570286', '01317362', '02905151', '01940472']"
6096,eased,a,1,1,&,1,0,01519465
6097,east,a,1,2,"['!', '&']",1,1,['00823350']
6098,east-central,a,1,1,&,1,0,00827192
6099,east_african,a,1,2,"['\\', '+']",1,0,['02941957']
6100,east_german,a,1,1,\,1,1,02957699
6101,east_indian,a,1,2,"['\\', '+']",1,0,['02942077']
6102,east_pakistani,a,1,1,\,1,0,03046349
6103,eastbound,a,1,1,&,1,0,00823556
6104,easterly,a,2,2,"['&', '+']",2,0,"['00823832', '00823665']"
6105,eastern,a,5,3,"['!', '&', '=']",5,3,"['00823971', '00826959', '00823832', '00825604', '00823665']"
6106,eastern_orthodox,a,1,2,"['\\', ';']",1,0,['02953598']
6107,easternmost,a,1,1,&,1,0,00824094
6108,eastmost,a,1,1,&,1,0,00824094
6109,eastside,a,1,1,&,1,0,00824183
6110,eastward,a,1,1,&,1,1,00823556
6111,easy,a,12,6,"['!', '&', '^', '=', '+', ';']",12,5,"['00749230', '01272176', '00822115', '01808139', '01192035', '02364721', '02022556', '01144571', '00477553', '00361837', '00184075', '00015097']"
6112,easygoing,a,3,3,"['&', '+', ';']",3,0,"['01272176', '00750054', '00712004']"
6113,eatable,a,1,2,"['&', '^']",1,1,['00828779']
6114,ebionite,a,1,1,\,1,0,02716412
6115,ebon,a,1,1,&,1,0,00389231
6116,ebony,a,1,1,&,1,0,00389231
6117,ebracteate,a,1,2,"['!', '\\']",1,0,['02716516']
6118,ebullient,a,1,2,"['&', '+']",1,1,['02279723']
6119,eccentric,a,2,3,"['!', '&', '+']",2,2,"['00608791', '00543200']"
6120,ecclesiastic,a,1,1,\,1,0,02899486
6121,ecclesiastical,a,1,1,\,1,1,02899486
6122,eccrine,a,1,1,!,1,0,00098736
6123,ecdemic,a,1,1,!,1,0,01427602
6124,echoic,a,2,2,"['!', '&']",2,0,"['01217579', '02008820']"
6125,echoing,a,1,1,&,1,0,02009993
6126,echoless,a,1,1,&,1,0,02008508
6127,echolike,a,1,1,&,1,0,02008820
6128,echt,a,1,2,"['&', '^']",1,0,['01115349']
6129,eclectic,a,1,2,"['&', '+']",1,1,['00775486']
6130,ecologic,a,2,3,"['\\', '+', ';']",2,0,"['02906778', '02906478']"
6131,ecological,a,2,3,"['\\', '+', ';']",2,0,"['02906778', '02906478']"
6132,econometric,a,1,2,"['\\', '+']",1,0,['02919733']
6133,economic,a,5,3,"['&', '\\', '+']",5,3,"['02716739', '02716605', '00840212', '02577454', '01871565']"
6134,economical,a,3,4,"['&', '\\', '+', ';']",3,3,"['00840212', '02716739', '02421364']"
6135,ecstatic,a,1,2,"['&', '+']",1,1,['01367008']
6136,ectodermal,a,1,2,"['\\', '+']",1,0,['02876360']
6137,ectodermic,a,1,2,"['\\', '+']",1,0,['02876360']
6138,ectomorphic,a,1,3,"['!', '&', '^']",1,0,['00827923']
6139,ectopic,a,1,3,"['\\', '+', ';']",1,0,['02717149']
6140,ectothermic,a,1,1,&,1,0,02533075
6141,ectozoan,a,1,2,"['\\', '+']",1,0,['03064239']
6142,ecuadorian,a,1,2,"['\\', '+']",1,0,['02966324']
6143,ecumenic,a,1,2,"['&', '+']",1,0,['02092460']
6144,ecumenical,a,2,2,"['&', '+']",2,0,"['02092460', '00527188']"
6145,edacious,a,1,2,"['&', '+']",1,0,['00010726']
6146,edematous,a,1,2,"['&', '+']",1,1,['01176544']
6147,edental,a,1,1,&,1,0,02439740
6148,edentate,a,1,1,&,1,0,02439740
6149,edentulate,a,1,1,&,1,0,02439740
6150,edentulous,a,1,1,&,1,1,02439875
6151,edged,a,3,1,['&'],3,1,"['00258411', '01374004', '00801691']"
6152,edgeless,a,1,1,&,1,0,00800678
6153,edgy,a,1,2,"['&', '+']",1,1,['02406370']
6154,edible,a,1,4,"['!', '&', '^', '+']",1,0,['00828779']
6155,edified,a,1,1,&,1,0,00884157
6156,edifying,a,1,1,!,1,1,01325451
6157,edited,a,1,1,&,1,0,00352877
6158,editorial,a,2,2,"['\\', '+']",2,1,"['02717258', '02717402']"
6159,educated,a,2,3,"['!', '&', '^']",2,1,"['00829745', '01307375']"
6160,educational,a,2,3,"['&', '\\', '+']",2,2,"['02946221', '01324565']"
6161,educative,a,1,2,"['&', '+']",1,0,['01324424']
6162,edwardian,a,1,2,"['\\', '+']",1,0,['03062990']
6163,eel-shaped,a,1,1,&,1,0,02146864
6164,eellike,a,1,1,&,1,0,02315808
6165,eerie,a,2,1,['&'],2,0,"['01575299', '00968522']"
6166,eery,a,1,2,"['&', '+']",1,0,['00968522']
6167,effaceable,a,1,1,&,1,0,00897759
6168,effected,a,1,1,&,1,0,02129535
6169,effective,a,6,6,"['!', '&', '^', '=', '+', ';']",6,5,"['00834198', '00510644', '00839225', '00832784', '00044132', '01660712']"
6170,effectual,a,2,4,"['&', '^', '=', '+']",2,0,"['00834198', '02499148']"
6171,effeminate,a,1,2,"['&', '+']",1,0,['01476325']
6172,efferent,a,1,4,"['!', '&', '+', ';']",1,0,['00333987']
6173,effervescent,a,3,3,"['!', '&', '+']",3,0,"['02277279', '02276088', '00805810']"
6174,effervescing,a,1,1,&,1,0,02276305
6175,effete,a,1,1,&,1,0,01297658
6176,efficacious,a,2,5,"['!', '&', '^', '=', '+']",2,1,"['00838856', '00834198']"
6177,efficient,a,2,4,"['!', '&', '^', '+']",2,2,"['00839619', '00510644']"
6178,efflorescent,a,1,2,"['&', '+']",1,0,['01488856']
6179,effluent,a,1,2,"['&', '+']",1,0,['01295837']
6180,effortful,a,1,4,"['!', '&', '^', '+']",1,0,['00836277']
6181,effortless,a,2,4,"['!', '&', '^', '+']",2,1,"['00838296', '00749749']"
6182,effulgent,a,1,2,"['&', '+']",1,0,['00280463']
6183,effusive,a,2,2,"['&', '+']",2,0,"['00806064', '00720524']"
6184,egalitarian,a,1,2,"['&', '+']",1,0,['00715677']
6185,egg-filled,a,1,1,&,1,0,01084575
6186,egg-producing,a,1,1,&,1,0,01478353
6187,egg-shaped,a,1,1,&,1,0,02046199
6188,egocentric,a,1,3,"['&', '^', '+']",1,0,['00101800']
6189,egoistic,a,1,4,"['!', '&', '^', '+']",1,0,['00101800']
6190,egoistical,a,1,2,"['&', '^']",1,0,['00101800']
6191,egotistic,a,2,2,"['&', '+']",2,0,"['02098694', '01891773']"
6192,egotistical,a,2,2,"['&', '+']",2,0,"['02098694', '01891773']"
6193,egregious,a,1,1,&,1,0,00580039
6194,egyptian,a,1,2,"['\\', '+']",1,0,['02971469']
6195,eidetic,a,1,1,&,1,0,01979501
6196,eight,a,1,1,&,1,1,02187073
6197,eight-day,a,1,1,&,1,0,01439706
6198,eight-fold,a,1,1,&,1,0,02219988
6199,eight-membered,a,1,1,&,1,0,01503504
6200,eight-sided,a,1,1,&,1,0,00238712
6201,eighteen,a,1,1,&,1,1,02188108
6202,eighteenth,a,1,1,&,1,1,02204363
6203,eightfold,a,1,1,&,1,0,02219988
6204,eighth,a,1,1,&,1,1,02203123
6205,eightieth,a,1,1,&,1,0,02208971
6206,eightpenny,a,1,1,&,1,0,02223066
6207,eighty,a,1,1,&,1,1,02194151
6208,eighty-eight,a,1,1,&,1,0,02194946
6209,eighty-fifth,a,1,1,&,1,0,02209080
6210,eighty-five,a,1,1,&,1,0,02194649
6211,eighty-four,a,1,1,&,1,0,02194550
6212,eighty-nine,a,1,1,&,1,0,02195049
6213,eighty-one,a,1,1,&,1,0,02194255
6214,eighty-seven,a,1,1,&,1,0,02194844
6215,eighty-six,a,1,1,&,1,0,02194747
6216,eighty-three,a,1,1,&,1,0,02194448
6217,eighty-two,a,1,1,&,1,0,02194351
6218,einsteinian,a,1,2,"['\\', '+']",1,0,['03031247']
6219,elaborate,a,2,2,"['&', '+']",2,2,"['01795933', '00310433']"
6220,elaborated,a,1,1,&,1,0,00310433
6221,elapsed,a,1,1,<,1,1,03148724
6222,elastic,a,2,4,"['!', '&', '^', '+']",2,2,"['00843146', '01028163']"
6223,elasticised,a,1,1,&,1,0,00844112
6224,elasticized,a,1,1,&,1,0,00844112
6225,elated,a,2,3,"['!', '&', '^']",2,0,"['00704609', '01367211']"
6226,elating,a,1,1,&,1,0,00921538
6227,elder,a,1,2,"['&', '+']",1,1,['02100031']
6228,elderly,a,1,1,&,1,1,01644225
6229,eldest,a,1,2,"['&', '+']",1,1,['01012100']
6230,eldritch,a,1,1,&,1,0,01575424
6231,elect,a,2,2,"['&', '+']",2,0,"['02123579', '01294857']"
6232,elected,a,1,1,&,1,1,00846052
6233,elective,a,2,3,"['!', '&', '+']",2,0,"['00846052', '00847577']"
6234,electoral,a,2,3,"['&', '\\', '+']",2,1,"['02717538', '00846219']"
6235,electric,a,3,3,"['&', '\\', '+']",3,1,"['02826877', '02406640', '00921631']"
6236,electrical,a,2,1,['\\'],2,1,"['02826701', '02826877']"
6237,electrifying,a,1,1,&,1,1,00921866
6238,electrocardiographic,a,1,1,\,1,0,02717678
6239,electrochemical,a,1,2,"['\\', '+']",1,0,['02717784']
6240,electroencephalographic,a,1,1,\,1,0,02717896
6241,electrolytic,a,2,2,"['\\', '+']",2,0,"['02718131', '02718008']"
6242,electromagnetic,a,1,2,"['\\', '+']",1,1,['02926320']
6243,electromechanical,a,1,1,\,1,0,02718256
6244,electromotive,a,1,1,\,1,0,02718393
6245,electron_microscopic,a,1,1,\,1,1,02918724
6246,electronegative,a,1,1,&,1,0,00358534
6247,electroneutral,a,1,1,&,1,0,00359160
6248,electronic,a,2,2,"['\\', '+']",2,1,"['02718497', '02718719']"
6249,electrophoretic,a,1,2,"['\\', '+']",1,0,['02718845']
6250,electropositive,a,1,1,&,1,0,00358678
6251,electrostatic,a,1,2,"['\\', '+']",1,1,['02719009']
6252,eleemosynary,a,1,1,&,1,0,00359645
6253,elegant,a,3,4,"['!', '&', '^', '+']",3,1,"['00849357', '01142069', '01139613']"
6254,elegiac,a,2,2,"['&', '\\']",2,0,"['02719244', '01365407']"
6255,elemental,a,3,2,"['&', '\\']",3,1,"['02719395', '02719503', '01856238']"
6256,elementary,a,3,3,"['&', '\\', '+']",3,1,"['00750296', '02719685', '01856238']"
6257,elephantine,a,1,1,&,1,0,01385773
6258,elevated,a,3,1,['&'],3,1,"['01208044', '01588619', '00881432']"
6259,eleven,a,1,1,&,1,1,02187379
6260,eleven-sided,a,1,1,&,1,0,00238934
6261,eleventh,a,1,1,&,1,1,02203500
6262,elfin,a,4,2,"['&', '\\']",4,2,"['01575810', '01393141', '02719872', '02122543']"
6263,elfish,a,1,1,&,1,0,02122543
6264,elflike,a,1,1,&,1,0,01393141
6265,elicited,a,1,1,&,1,0,02283356
6266,eligible,a,1,4,"['!', '&', '^', '+']",1,1,['00851744']
6267,elite,a,1,2,"['&', '+']",1,0,['02123579']
6268,elizabethan,a,1,2,"['\\', '+']",1,0,['03031400']
6269,ellipsoid,a,1,2,"['&', '+']",1,0,['02046446']
6270,ellipsoidal,a,1,2,"['&', '+']",1,0,['02046446']
6271,elliptic,a,3,2,"['&', '+']",3,0,"['02168132', '02046199', '00548029']"
6272,elliptical,a,2,2,"['&', '+']",2,0,"['02046199', '00548029']"
6273,elocutionary,a,2,3,"['&', '\\', '+']",2,0,"['03063176', '00073935']"
6274,elongate,a,2,1,['&'],2,0,"['02168699', '01434007']"
6275,elongated,a,2,1,['&'],2,2,"['01434218', '01434007']"
6276,eloquent,a,1,2,"['&', '+']",1,1,['00150505']
6277,elucidative,a,1,2,"['&', '+']",1,0,['01323815']
